FEN
8/p1R3R1/7k/3Q3p/8/8/3K4/8 b - - 0 46
8/1p6/1kp5/4K3/8/p1r5/8/R7 w - - 0 49
3b4/6k1/5p2/5PPK/6P1/8/8/8 b - - 0 59
8/8/5R2/P7/8/3P4/P1K3k1/4Q3 b - - 0 65
8/8/8/5k1p/4b2p/6P1/5P1K/8 w - - 0 48
8/p7/8/r5kb/PR6/8/5K2/8 w - - 0 37
6Q1/8/5p2/5k1R/5p2/8/6KP/8 b - - 0 46
8/8/5pk1/8/6pN/8/5PP1/6K1 b - - 0 52
8/8/8/kpNp4/3Kb3/8/1P6/8 w - - 0 44
8/5pk1/6p1/1R6/6r1/8/2P5/1K6 w - - 0 40
8/8/K6p/8/1P2k1p1/6P1/7P/8 b - - 0 53
4k3/8/7P/4N3/6P1/1p1P4/1K6/8 w - - 0 48
8/4B3/pK6/8/PP6/3b2k1/8/8 w - - 0 58
8/8/1pr5/5Q2/k7/6PK/7P/8 b - - 0 45
8/8/2R3p1/2n3Pp/6k1/8/8/6K1 b - - 0 41
1R6/1P6/8/1r6/6Kp/8/4p3/4k3 w - - 0 52
7r/5K2/8/2P5/1P3p2/4k3/6P1/8 w - - 0 48
8/8/8/1p3p2/1k3P2/8/Rr6/2K5 b - - 0 56
8/8/6p1/2RRnk2/8/7r/5K2/8 w - - 0 46
8/2pkB3/1p6/p7/2P5/5K2/8/8 b - - 0 50
8/8/4Q2p/6p1/3k2P1/7R/8/6K1 b - - 0 46
8/8/8/R7/4k1p1/2P5/7P/2B4K b - - 0 47
k7/8/2r5/R7/5p2/4pP2/4K3/8 b - - 0 46
8/7p/8/6p1/6k1/4p2r/8/5RK1 w - - 0 40
4k3/8/5R2/p1K2P2/2P5/1r6/8/8 w - - 0 42
7Q/8/2k5/2q1p3/1K2P3/P7/8/8 w - - 0 63
3R4/7P/8/8/8/PkP5/5P2/2K5 b - - 0 44
8/5p2/5p1p/1K3P2/6k1/6P1/8/8 w - - 0 52
2k5/1p6/3KP3/p5p1/8/7P/8/8 b - - 0 46
8/8/8/7p/6pk/8/4q2K/3r3n w - - 0 54
k7/p6K/1p2r3/8/8/7P/8/2q5 b - - 0 40
8/8/8/6Kp/3p4/1P2k1P1/7P/8 b - - 0 44
8/8/8/5kp1/4b1p1/4K2n/7n/8 w - - 0 59
8/8/3p4/1p1kb3/1r6/7R/8/2K5 w - - 0 58
8/2p5/2p5/8/k2P2p1/4K1P1/8/8 w - - 0 38
8/3PK3/4r3/5k2/5p2/7p/8/1R6 w - - 0 62
8/8/7P/1k6/1p4P1/5P1K/7r/8 w - - 0 52
8/6k1/8/pp4P1/5K2/1P6/r7/8 w - - 0 50
8/6k1/7p/3r4/7P/4R2K/6P1/8 b - - 0 45
8/8/8/K6p/P4Q2/1P6/6p1/6k1 b - - 0 54
6k1/4R2p/8/5p2/4b3/8/7r/5K2 w - - 0 38
8/8/2B5/1pn1k1p1/6P1/2K5/8/8 w - - 0 48
8/8/5p2/7k/5PpP/5K2/5P2/8 w - - 0 49
8/8/7b/p7/1pk5/8/PKP5/8 w - - 0 53
2R5/8/8/p2k2K1/2PP4/8/P7/8 b - - 0 49
6r1/R7/8/2p5/8/3k3P/3p4/5K2 b - - 0 43
8/8/1K1p4/3P4/2P5/1Pk5/8/4r3 b - - 0 39
7k/R6P/6P1/5K2/8/p6r/8/8 b - - 0 47
4r1k1/6pp/8/3N4/2nK4/8/8/8 w - - 0 42
8/pR6/8/5Q2/1P6/2N1k3/8/6K1 b - - 0 45
8/8/7p/2K2p1P/5Pp1/6k1/8/8 w - - 0 59
8/8/8/4R2p/4pk1P/6r1/8/5K2 w - - 0 64
8/8/8/6k1/2P2p1p/6P1/4K3/5N2 b - - 0 46
8/1r6/6k1/6pp/8/8/1R4KP/8 w - - 0 53
1n6/8/7K/p1P5/P3k3/8/8/6r1 w - - 0 58
8/8/8/1pk2p2/p4P2/P2K4/8/8 w - - 0 53
8/8/8/4pN2/2k2KP1/8/PP6/8 w - - 0 39
8/5R2/4p2k/4P1P1/5PK1/8/8/8 b - - 0 52
8/p3bP2/8/2k4K/7P/8/1p6/8 b - - 0 49
8/8/4p3/p1bk4/8/P2K1N2/8/8 w - - 0 46
6k1/1R6/R7/8/p2K1P2/6r1/8/8 w - - 0 49
