FEN
8/2p5/8/2k5/6K1/6P1/8/8 w - - 0 41
8/8/8/8/6K1/8/6kp/5R2 b - - 0 72
8/5k2/8/6pP/7K/8/8/8 w - - 0 53
8/8/8/5p2/5P1k/5K2/8/8 w - - 0 52
8/8/3b4/8/1p6/8/K1k5/8 w - - 0 64
8/8/2k5/R5K1/8/8/P7/8 b - - 0 53
8/8/8/2KP4/8/1k6/8/4r3 b - - 0 41
8/8/8/5N1K/6p1/3k4/8/8 b - - 0 53
8/7K/8/5p1q/5k2/8/8/8 w - - 0 65
8/8/2q5/5N2/4K3/7k/8/8 w - - 0 54
8/8/8/5p2/K4k2/P7/8/8 b - - 0 56
8/6P1/8/4KN2/8/8/k7/8 w - - 0 43
8/8/1P6/7k/8/5P2/4K3/8 b - - 0 45
8/8/7p/3KP3/6k1/8/8/8 w - - 0 50
5Q2/2k5/2q5/8/2K5/8/8/8 w - - 0 51
8/8/5K2/8/5k2/8/Q6p/8 b - - 0 70
8/8/2Q5/8/3k4/8/5PK1/8 w - - 0 61
8/8/8/2K4p/6k1/8/6Q1/8 b - - 0 47
8/6q1/4k3/6K1/1p6/8/8/8 w - - 0 55
8/8/8/5Rk1/7p/7K/8/8 b - - 0 71
4Q3/8/8/8/6K1/8/1Bk5/8 b - - 0 52
8/4k3/2n5/8/8/2K5/8/1q6 w - - 0 59
8/7k/4K3/6P1/7P/8/8/8 b - - 0 62
8/8/8/8/1k6/3KN3/8/B7 b - - 0 61
8/8/1q2k3/PK6/8/8/8/8 w - - 0 50
2Q5/8/5K2/8/8/8/4k3/2Q5 b - - 0 67
8/8/4k3/1p6/8/3K4/3p4/8 w - - 0 49
8/6K1/4k3/8/3q4/8/5P2/8 w - - 0 68
8/6rk/8/8/8/1P6/1K6/8 w - - 0 42
K7/P7/1k6/8/8/5r2/8/8 w - - 0 83
8/8/4K3/1Q6/2k4P/8/8/8 b - - 0 53
8/8/8/3krN2/5K2/8/8/8 b - - 0 46
8/8/5K2/2k3p1/6P1/8/8/8 b - - 0 44
8/8/2k4r/8/PK6/8/8/8 w - - 0 54
